"id","agent","alpha","gamma","epsilon","training_index","test_performance","num_states_visited","avg_visits_per_state","avg_score","avg_guesses","training_delta_raw","training_delta_rms"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","34","0.889273356401384","239","40.25523012552301","-6.122837370242214","4.645328719723183","243.30544891657425","0.9240554960611715"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","35","0.916955017301038","239","40.37656903765691","-5.141868512110727","4.489619377162629","278.4827424736259","0.9540087897061209"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","36","0.9048442906574394","239","40.24267782426778","-5.2309688581314875","4.536332179930795","251.92170871654847","0.9273774718017789"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","37","0.8875432525951558","239","40.77405857740586","-5.22923875432526","4.486159169550173","267.0013675983145","0.9595352095233984"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","38","0.9186851211072664","239","40.67364016736402","-5.008650519031142","4.513840830449827","260.67793266328914","1.0285643327704879"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","39","0.916955017301038","239","40.13807531380753","-4.865051903114187","4.429065743944637","277.6823800231475","1.0545479054761622"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","40","0.9273356401384083","239","40.29707112970711","-5.049307958477509","4.467128027681661","274.5895163487294","1.035944854720918"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","41","0.9065743944636678","239","40.61087866108787","-4.825259515570934","4.380622837370242","264.13278037334766","0.9061092694325279"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","42","0.9221453287197232","239","40.52301255230125","-5.091695501730104","4.467128027681661","303.53824935046345","0.951786480180419"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","43","0.9013840830449827","239","40.19665271966527","-5.33477508650519","4.553633217993079","262.9275204613068","1.0024201787352516"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","44","0.8910034602076125","239","40.49790794979079","-5.322664359861592","4.527681660899654","255.0612066870716","0.9773171420978483"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","45","0.9048442906574394","239","40.37656903765691","-5.100346020761246","4.442906574394463","288.54291914378985","1.0326559974288763"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","46","0.9342560553633218","239","40.08786610878661","-4.807093425605537","4.396193771626297","255.688586992883","0.8739641219400298"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","47","0.916955017301038","239","40.48953974895397","-5.093425605536332","4.465397923875432","294.5945206355001","0.9204439301192813"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","48","0.8806228373702422","239","40.47280334728033","-5.911764705882353","4.66955017301038","268.8418928887988","0.9409119206193314"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","49","0.8944636678200693","239","40.13807531380753","-5.2145328719723185","4.532871972318339","273.2599861683182","0.945359289198454"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","50","0.8910034602076125","239","40.45606694560669","-5.963667820069205","4.650519031141869","262.80767784156535","1.0208482136076384"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","51","0.9065743944636678","239","40.48953974895397","-5.139273356401384","4.463667820069205","259.494761280303","0.8944709036409324"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","52","0.9065743944636678","239","40.35564853556485","-5.046712802768166","4.489619377162629","262.4348204145306","0.8974214937232003"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","53","0.8650519031141869","239","40.32635983263598","-6.149653979238754","4.7145328719723185","242.76874875389242","0.9545409368598713"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","54","0.8598615916955017","239","40.22594142259414","-6.503460207612457","4.775086505190312","263.5823168124551","0.9657592812598048"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","55","0.8650519031141869","239","40.66527196652719","-6.160899653979238","4.7076124567474045","274.0697604966968","0.9027900748221567"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","56","0.9048442906574394","239","40.66945606694561","-6.33044982698962","4.614186851211072","271.7321578682818","0.9483663453917235"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","57","0.8961937716262975","239","40.35146443514645","-5.291522491349481","4.517301038062284","286.4273624549319","0.9127750732043779"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","58","0.8996539792387543","239","40.69456066945607","-5.203287197231834","4.470588235294118","296.71319854958455","0.9512195356267724"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","59","0.8719723183391004","239","40.74476987447699","-6.450692041522491","4.78719723183391","293.3636529083522","1.014553393300043"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","60","0.9083044982698962","239","40.71129707112971","-5.033737024221454","4.446366782006921","306.9038805551195","1.06595483603778"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","61","0.8823529411764706","239","40.59832635983263","-6.048442906574395","4.678200692041522","276.42802124086614","0.9982932917769965"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","62","0.9048442906574394","239","40.36820083682009","-5.907439446366782","4.517301038062284","266.06784179015256","0.9798840621126113"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","63","0.9100346020761245","239","40.29707112970711","-5.374567474048443","4.560553633217993","237.05674154680764","0.85189854662517"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","64","0.9186851211072664","239","40.72803347280335","-5.057093425605537","4.470588235294118","279.33676577558674","0.9686482611668881"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","65","0.8650519031141869","239","40.76987447698745","-6.049307958477509","4.671280276816609","263.95259911567825","1.063660841306549"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","66","0.903114186851211","239","40.48953974895397","-5.242214532871972","4.505190311418685","261.3724667913253","1.030097363572862"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","67","0.884083044982699","239","40.45188284518829","-5.311418685121107","4.5121107266435985","264.2944849655143","0.9744593006403283"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","68","0.8875432525951558","239","40.71548117154812","-6.079584775086505","4.660899653979238","272.6982979028978","0.9387269152337039"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","69","0.8927335640138409","239","40.45606694560669","-5.22318339100346","4.570934256055363","271.22594765556255","1.0671776566902174"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","70","0.8979238754325259","239","40.28033472803347","-5.451557093425605","4.553633217993079","255.30488910184044","1.0066881544801556"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","71","0.9204152249134948","239","40.41422594142259","-4.804498269896194","4.437716262975779","295.72152124752336","1.109229556077984"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","72","0.916955017301038","239","40.15062761506276","-5.051038062283737","4.477508650519031","258.75009555076196","0.996900935976013"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","73","0.8719723183391004","239","40.34309623430963","-6.339100346020762","4.731833910034602","296.79146335860605","1.0375182498897846"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","74","0.8910034602076125","239","40.38912133891213","-5.284602076124568","4.529411764705882","254.83536133985714","0.9928435670600119"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","75","0.8737024221453287","239","40.69874476987448","-5.923875432525952","4.655709342560554","265.24704620172486","0.8620832194700565"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","76","0.903114186851211","239","40.39330543933055","-6.062283737024221","4.617647058823529","258.0492055033464","0.98555918359044"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","77","0.8667820069204152","239","40.48535564853557","-6.523356401384083","4.77681660899654","274.1216060926963","0.9043414004293188"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","78","0.9083044982698962","239","40.51882845188285","-4.963667820069205","4.461937716262976","254.7237793362228","0.9172303831157083"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","79","0.9083044982698962","239","40.67364016736402","-6.257785467128028","4.617647058823529","294.4616328101106","1.0477691231872377"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","80","0.8442906574394463","239","40.51046025104603","-6.46280276816609","4.782006920415225","271.46640523234254","0.8919990174763219"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","81","0.9152249134948097","239","40.69456066945607","-4.887543252595155","4.427335640138408","258.94514695493905","0.924071383968"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","82","0.8858131487889274","239","40.68200836820084","-5.828719723183391","4.647058823529412","278.54763100958917","0.907941762569594"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","83","0.9013840830449827","239","40.57322175732217","-5.163494809688581","4.524221453287197","275.45285156467054","0.9725118748561479"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","84","0.8944636678200693","239","40.25523012552301","-5.129757785467128","4.515570934256055","257.6802341303772","1.0045510639381285"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","85","0.9048442906574394","239","40.48535564853557","-5.271626297577854","4.501730103806229","256.35478040684046","1.0065104537278242"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","86","0.9100346020761245","239","40.77405857740586","-5.107266435986159","4.444636678200692","305.6555323712049","0.9752735741373377"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","87","0.8944636678200693","239","40.53138075313807","-5.595155709342561","4.591695501730104","275.05520118811603","1.003618851853942"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","88","0.8719723183391004","239","40.67782426778243","-6.11159169550173","4.705882352941177","261.7817132719203","0.9511092778481217"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","89","0.889273356401384","239","40.46861924686193","-6.019896193771626","4.674740484429066","287.3720798705631","0.9304276121988684"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","90","0.9100346020761245","239","40.10460251046025","-5.1366782006920415","4.458477508650519","261.12091515918655","0.9794331594174149"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","91","0.9273356401384083","239","40.49790794979079","-4.650519031141869","4.365051903114187","282.89014869621917","1.1345135666171686"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","92","0.8667820069204152","239","40.31380753138075","-6.339100346020762","4.697231833910035","289.37201670219713","1.0393659404474271"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","93","0.9013840830449827","239","40.77405857740586","-5.243944636678201","4.503460207612457","289.55822295145265","0.9170482080416857"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","94","0.9221453287197232","239","40.52301255230125","-4.958477508650519","4.482698961937716","272.0882277471174","0.953382748148454"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","95","0.9100346020761245","239","40.28870292887029","-5.04757785467128","4.475778546712803","262.5716797046504","0.9911119647152827"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","96","0.9117647058823529","239","39.96234309623431","-5.125432525951557","4.474048442906574","257.7697115251719","0.9281195633833952"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","97","0.9186851211072664","239","40.50209205020921","-5.194636678200692","4.47923875432526","257.4258203405913","0.8798836432902316"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","98","0.9117647058823529","239","40.24267782426778","-5.2690311418685125","4.508650519031142","271.17450194967523","0.9444203007626295"
"SarsaAgent-0.20-0.90-0.05","SarsaAgent","0.2","0.9","0.05","99","0.8910034602076125","239","40.36401673640167","-5.883217993079585","4.653979238754325","265.5102647034126","0.9536179471162262"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","0","0.8875432525951558","221","44.4027149321267","-5.513840830449827","4.583044982698962","961.0421245841327","5.069643186723569"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","1","0.8858131487889274","228","42.43421052631579","-5.524221453287197","4.581314878892734","519.9427781715433","1.7544233772489848"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","2","0.8460207612456747","231","42.21212121212121","-6.551903114186851","4.728373702422146","509.4464334240873","1.6785278931436163"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","3","0.9083044982698962","233","41.75536480686695","-6.496539792387543","4.634948096885813","479.21626062628144","1.496098936705955"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","4","0.9152249134948097","233","41.648068669527895","-5.232698961937716","4.595155709342561","447.96776244685134","1.578468669886394"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","5","0.8875432525951558","233","41.957081545064376","-6.1288927335640135","4.6833910034602075","450.5087427570963","1.5106740457585228"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","6","0.9065743944636678","234","41.49145299145299","-5.350346020761246","4.550173010380623","428.74044186720926","1.5817468554593097"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","7","0.8529411764705882","234","41.3974358974359","-6.492214532871972","4.775086505190312","411.9581807265942","1.4710854001452571"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","8","0.8910034602076125","234","41.547008547008545","-5.252595155709343","4.5121107266435985","422.80652828656946","1.475876445954838"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","9","0.8771626297577855","234","41.34615384615385","-6.174740484429066","4.678200692041522","476.3814792154443","1.5592757008104654"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","10","0.903114186851211","234","41.55982905982906","-5.2543252595155705","4.544982698961937","425.5244689710684","1.6558334723937909"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","11","0.889273356401384","234","41.52564102564103","-5.426470588235294","4.532871972318339","415.0330375358459","1.4324799786961606"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","12","0.889273356401384","235","41.01702127659574","-5.1288927335640135","4.4809688581314875","419.3552045460328","1.4612634343327946"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","13","0.8944636678200693","235","41.14042553191489","-5.333044982698962","4.534602076124568","429.8520918017382","1.6932735820719493"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","14","0.889273356401384","235","41.293617021276596","-6.282871972318339","4.617647058823529","454.23934461132876","1.5746194867472578"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","15","0.9186851211072664","235","41.770212765957446","-4.948096885813149","4.461937716262976","487.12135292934363","1.4477059732072768"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","16","0.8615916955017301","235","41.170212765957444","-6.391003460207613","4.771626297577854","468.6426644924799","1.4557576520306668"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","17","0.9152249134948097","235","41.182978723404254","-5.155709342560554","4.486159169550173","465.75649307796493","1.4905149193824505"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","18","0.9048442906574394","236","41.29237288135593","-5.267301038062284","4.486159169550173","483.61717886935895","1.6315764241938413"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","19","0.8615916955017301","236","41.00847457627118","-6.281141868512111","4.747404844290657","469.2714657246292","1.6063739147015448"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","20","0.8633217993079585","236","41.25847457627118","-6.210207612456747","4.726643598615917","497.6861343778788","1.6207639981871074"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","21","0.8961937716262975","237","40.924050632911396","-5.295847750865052","4.567474048442906","450.66207014156373","1.534265932899959"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","22","0.8961937716262975","237","40.75949367088607","-5.265570934256055","4.5121107266435985","432.42695826312985","1.5025103626447627"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","23","0.9013840830449827","237","40.9746835443038","-5.218858131487889","4.493079584775087","468.50319377474165","1.6144289613651526"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","24","0.8806228373702422","237","41.13502109704641","-6.564878892733564","4.660899653979238","481.9388714340409","1.6521495565598852"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","25","0.9152249134948097","237","41.13502109704641","-5.115916955017301","4.491349480968858","484.6974355017339","1.5733624565282465"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","26","0.9134948096885813","237","40.89029535864979","-4.982698961937716","4.41522491349481","397.7933663122002","1.3312320660430863"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","27","0.9221453287197232","237","41.10126582278481","-5.106401384083045","4.47923875432526","485.8668199646388","1.541390066908585"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","28","0.8910034602076125","238","40.65966386554622","-6.073529411764706","4.666089965397924","457.32399997227895","1.3824847685980413"
"SarsaAgent-0.35-0.90-0.05","SarsaAgent","0.35","0.9","0.05","29","0.9186851211072664","238","41.02100840336134","-5.073529411764706","4.536332179930795","469.4592522002496","1.4851630209484474"
